product_code,product_name,group_code,group_name,line_name,color,forecast_qty_q2,forecast_revenue_q2,forecast_qty_conservative,forecast_qty_optimistic,avg_unit_price,is_new_sku,missing_master_flag,rank_qty,rank_revenue
000102002009000,Xe đạp Thống Nhất We Bare Bears 12 Hồng,Unknown,Unknown,Unknown,Hồng,158.3373,162082549.0498746,126.66984000000001,190.00475999999998,1023653.6119402986,1,1,100,113
000102002023000,Xe đạp Thống Nhất We Bare Bears 12 Kem,Unknown,Unknown,Unknown,Kem,102.2373,91394061.035904,81.78984000000001,122.68476000000001,893940.48,1,1,122,133
000103002009000,Xe đạp Thống Nhất We Bare Bears 16 Hồng,Unknown,Unknown,Unknown,Hồng,183.3722,200758160.25602052,146.69776,220.04663999999997,1094812.4102564103,1,1,87,106
000103002023000,Xe đạp Thống Nhất We Bare Bears 16 Kem,Unknown,Unknown,Unknown,Kem,108.2675,114636566.65816666,86.614,129.921,1058827.1333333333,1,1,121,129
000103002025000,Xe đạp Thống Nhất We Bare Bears 16 Xanh Mint,Unknown,Unknown,Unknown,Xanh Mint,65.2047,67191026.42912,52.16376000000001,78.24564,1030462.9333333332,1,1,132,138
000104002009000,Xe đạp Thống Nhất Tom & Jerry 14 Hồng,Unknown,Unknown,Unknown,Hồng,82.3372,101512742.72690433,65.86976,98.80463999999998,1232890.391304348,1,1,129,131
000104002020000,Xe đạp Thống Nhất Tom & Jerry 14 Xanh da trời,Unknown,Unknown,Unknown,Xanh Da Trời,29.862799999999996,34915341.427999996,23.89024,35.835359999999994,1169191.8181818181,1,1,136,147
000105002004000,Xe đạp Thống Nhất Batwheels 12 Đỏ,Unknown,Unknown,Unknown,Đỏ,139.9024,155230859.52242756,111.92192,167.88287999999997,1109565.3793103448,1,1,104,116
000105002013000,Xe đạp Thống Nhất Batwheels 12 Xanh,Unknown,Unknown,Unknown,Xanh,165.42569999999998,181484999.77137202,132.34055999999998,198.51084,1097078.6266666667,1,1,94,108
000106002001000,Xe đạp Thống Nhất Batwheels 16 Đen,Unknown,Unknown,Unknown,Đen,231.9955,284120769.7926422,185.59640000000002,278.39459999999997,1224682.2450980393,1,1,74,89
000106002004000,Xe đạp Thống Nhất Batwheels 16 Đỏ,Unknown,Unknown,Unknown,Đỏ,184.349,226047522.9999556,147.47920000000002,221.2188,1226193.3777777778,1,1,86,100
000106002013000,Xe đạp Thống Nhất Batwheels 16 Xanh,Unknown,Unknown,Unknown,Xanh,214.4373,243392947.31675,171.54984000000002,257.32475999999997,1135030.8333333333,1,1,77,96
000114002000000,Xe đạp Thống Nhất TE 16-04,KIDBIKE_1,Xe trẻ em nhóm 1,Xe TE 16-04,Unknown,6.7628,5951264.0,5.41024,8.115359999999999,880000.0,0,1,154,174
000115002019001,Xe đạp Thống Nhất 16 Ben 10 màu vàng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe TE 16 Ben 10 (IP - Bản quyền),Vàng,0.0,0.0,0.0,0.0,1293500.0,0,0,168,185
000116002023000,Xe đạp thống nhất TE Love 16 Kem,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Love 16,Kem,172.17989999999998,129009056.96204999,137.74391999999997,206.61587999999995,749268.9736842107,0,0,89,125
