product_code,product_name,group_code,group_name,line_name,color,is_new_sku,missing_master_flag,missing_group_flag,missing_line_flag,missing_color_flag,qty,revenue,order_count,active_dealer_count,avg_unit_price,numeric_issue_flag,qty_outlier_flag,revenue_outlier_flag,outlier_flag,qty_lag_1,qty_lag_2,revenue_lag_1,revenue_lag_2,rolling_2m_qty,rolling_3m_qty,mom_qty_growth,mom_revenue_growth,sku_qty_share_in_group,sku_revenue_share_in_group,same_month_qty_last_year,same_month_revenue_last_year,has_sku_yoy,sku_yoy_qty_growth,sku_yoy_revenue_growth,qty_next_month,revenue_next_month,group_month_qty,group_month_revenue,fiscal_year,fiscal_month,forecast_qty_raw,forecast_revenue_raw,selected_forecast_model,forecast_selection_type,calibration_factor,forecast_qty_base,forecast_revenue_base,forecast_qty_conservative,forecast_qty_optimistic,forecast_revenue_conservative,forecast_revenue_optimistic
106002004000,Xe đạp Thống Nhất Batwheels 16 Đỏ,UNKNOWN_GROUP,Unknown group,Unknown line,Đỏ,1,True,True,True,False,90.0,110357404.0,41.0,31.0,1222459.046511628,0,0,0,0,20.0,25.0,24478703.0,31122200.0,22.5,15.0,3.5,3.5083027479029423,0.014900662251655629,0.009442853417321076,0.0,0.0,1,0.0,0.0,,,6040.0,11686870390.0,2026,4,41.0,50120820.906976745,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,45.1,55132902.99767442,36.080000000000005,54.12,44106322.398139544,66159483.597209305
106002013000,Xe đạp Thống Nhất Batwheels 16 Xanh,UNKNOWN_GROUP,Unknown group,Unknown line,Xanh,1,True,True,True,False,84.0,95342590.0,42.0,36.0,1153174.5714285714,0,0,0,0,45.0,3.0,56029628.0,2275925.0,24.0,16.0,0.8666666666666667,0.7016459577422145,0.01390728476821192,0.008158094238948773,0.0,0.0,1,0.0,0.0,,,6040.0,11686870390.0,2026,4,56.699999999999996,65384998.19999999,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,62.37,71923498.02,49.896,74.844,57538798.416,86308197.62399998
114002000000,Xe đạp Thống Nhất TE 16-04,KIDBIKE_1,Xe trẻ em nhóm 1,Xe TE 16-04,Unknown color,0,True,False,False,True,4.0,3520000.0,2.0,1.0,880000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.001188707280832095,0.0008277983122438343,9.0,9000000.0,1,-0.5555555555555556,-0.6088888888888889,,,3365.0,4252243509.0,2026,4,1.2,1056000.0,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,1.32,1161600.0,1.056,1.584,929280.0,1393920.0
115002019001,Xe đạp Thống Nhất 16 Ben 10 màu vàng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe TE 16 Ben 10 (IP - Bản quyền),Vàng,0,False,False,False,False,0.0,0.0,0.0,0.0,1293500.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1293500.0,1,-1.0,-1.0,,,3365.0,4252243509.0,2026,4,0.0,0.0,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,0.0,0.0,0.0,0.0,0.0,0.0
116002023000,Xe đạp thống nhất TE Love 16 Kem,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Love 16,Kem,0,False,False,False,False,114.0,85416663.0,52.0,42.0,776406.0,0,0,0,0,11.0,37.0,7092036.0,28546295.0,24.0,16.666666666666668,9.363636363636363,11.044025580242401,0.06721698113207547,0.057075306622135905,2.0,1000000.0,1,56.0,84.416663,,,1696.0,1496560738.0,2026,4,41.89999999999999,32531411.399999995,benchmark_ewma_2m_a30,data_driven_benchmark,0.9,37.709999999999994,29278270.259999994,30.167999999999996,45.25199999999999,23422616.207999997,35133924.31199999
117002023000,Xe đạp thống nhất TE Bunny 16 Kem,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Bunny 16,Kem,0,False,False,False,False,86.0,76291600.0,45.0,38.0,894567.1111111111,0,0,0,0,30.0,19.0,28316640.0,18197763.0,24.5,22.666666666666668,1.8666666666666667,1.6942320840325689,0.05070754716981132,0.050977951019853626,19.0,9500000.0,1,3.526315789473684,7.030694736842105,,,1696.0,1496560738.0,2026,4,46.8,41865740.8,benchmark_ewma_2m_a30,data_driven_benchmark,0.9,42.12,37679166.72,33.696,50.544,30143333.376,45215000.063999996
122002002000,Xe đạp Thống Nhất Neo 20-02 Trắng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02,Trắng,0,False,False,False,False,0.0,0.0,0.0,0.0,1050000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,19.666666666666668,0.0,0.0,0.0,0.0,59.0,61950000.0,1,-1.0,-1.0,,,3365.0,4252243509.0,2026,4,0.0,0.0,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,0.0,0.0,0.0,0.0,0.0,0.0
122002004000,Xe đạp Thống Nhất Neo 20-02 Đỏ tươi,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02,Đỏ Tươi,0,False,False,False,False,0.0,0.0,0.0,0.0,1111111.0,0,0,0,0,0.0,18.0,0.0,19999998.0,9.0,26.666666666666668,0.0,0.0,0.0,0.0,62.0,65100000.0,1,-1.0,-1.0,,,3365.0,4252243509.0,2026,4,0.0,0.0,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,0.0,0.0,0.0,0.0,0.0,0.0
122002007000,Xe đạp Thống Nhất Neo 20-02 Coban,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02,Coban,0,False,False,False,False,0.0,0.0,0.0,0.0,1111111.0,0,0,0,0,0.0,23.0,0.0,25555553.0,11.5,30.0,0.0,0.0,0.0,0.0,67.0,70350000.0,1,-1.0,-1.0,,,3365.0,4252243509.0,2026,4,0.0,0.0,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,0.0,0.0,0.0,0.0,0.0,0.0
122002009000,Xe đạp Thống Nhất Neo 20-02 Hồng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02,Hồng,0,False,False,False,False,0.0,0.0,0.0,0.0,1310555.0,0,0,0,0,3.0,114.0,3931665.0,126666654.0,58.5,70.66666666666667,-1.0,-1.0,0.0,0.0,95.0,99750000.0,1,-1.0,-1.0,,,3365.0,4252243509.0,2026,4,2.0999999999999996,2752165.4999999995,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,2.3099999999999996,3027382.0499999993,1.8479999999999999,2.7719999999999994,2421905.6399999997,3632858.459999999
122002009001,Xe đạp Thống Nhất Bubbles 20 Hồng dạ quang,UNKNOWN_GROUP,Unknown group,Unknown line,Hồng Dạ Quang,1,True,True,True,False,96.0,116172745.0,30.0,22.0,1268530.0,0,0,0,0,31.0,24.0,37471382.0,31125271.0,27.5,18.333333333333332,2.096774193548387,2.1003058547453626,0.015894039735099338,0.009940449506431123,0.0,0.0,1,0.0,0.0,,,6040.0,11686870390.0,2026,4,50.5,64060765.0,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,55.550000000000004,70466841.5,44.440000000000005,66.66,56373473.2,84560209.8
122002019000,Xe đạp Thống Nhất Bubbles 20 Vàng chanh,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02 Bubble,Vàng Chanh,1,False,False,False,False,60.0,73412479.0,27.0,17.0,1252293.851851852,0,0,0,0,19.0,11.0,25353608.0,14019996.0,15.0,10.0,2.1578947368421053,1.8955436638446095,0.017830609212481426,0.01726441085620339,0.0,0.0,1,0.0,0.0,,,3365.0,4252243509.0,2026,4,31.299999999999997,39196797.562962964,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,34.43,43116477.31925926,27.544,41.315999999999995,34493181.85540741,51739772.78311111
122002022000,Xe đạp Thống Nhất Bubbles 20 Xanh,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02 Bubble,Xanh,1,False,False,False,False,84.0,102009415.0,36.0,28.0,1252653.888888889,0,0,0,0,18.0,17.0,23772777.0,22602497.0,17.5,11.666666666666666,3.6666666666666665,3.291018041350407,0.024962852897474,0.023989551582380933,0.0,0.0,1,0.0,0.0,,,3365.0,4252243509.0,2026,4,37.8,47350317.0,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,41.58,52085348.7,33.264,49.895999999999994,41668278.96000001,62502418.44
122002024000,Xe đạp Thống Nhất Bubbles 20 Tím dạ quang,UNKNOWN_GROUP,Unknown group,Unknown line,Tím Dạ Quang,1,True,True,True,False,47.0,55593599.0,17.0,11.0,1233349.3529411764,0,0,0,0,27.0,11.0,34014163.0,13745552.0,19.0,12.666666666666666,0.7407407407407407,0.6344250187782072,0.007781456953642384,0.004756927829675366,0.0,0.0,1,0.0,0.0,,,6040.0,11686870390.0,2026,4,33.0,40700528.64705882,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,36.300000000000004,44770581.511764705,29.040000000000006,43.56,35816465.20941177,53724697.81411765
123002002000,Xe đạp Thống Nhất Neo 20-03 Trắng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-03,Trắng,0,False,False,False,False,0.0,0.0,0.0,0.0,1050000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,20.0,21000000.0,1,-1.0,-1.0,,,3365.0,4252243509.0,2026,4,0.0,0.0,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,0.0,0.0,0.0,0.0,0.0,0.0
123002004000,Xe đạp Thống Nhất Neo 20-03 Đỏ tươi,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-03,Đỏ Tươi,0,False,False,False,False,0.0,0.0,0.0,0.0,1050000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,0.0,0.0,0.0,22.0,23100000.0,1,-1.0,-1.0,,,3365.0,4252243509.0,2026,4,0.0,0.0,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,0.0,0.0,0.0,0.0,0.0,0.0
123002007000,Xe đạp Thống Nhất Neo 20-03 Coban,UNKNOWN_GROUP,Unknown group,Unknown line,Coban,0,True,True,True,False,0.0,0.0,0.0,0.0,1050000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,20.0,21000000.0,1,-1.0,-1.0,,,6040.0,11686870390.0,2026,4,0.0,0.0,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,0.0,0.0,0.0,0.0,0.0,0.0
123002009000,Xe đạp Thống Nhất Neo 20-03 Hồng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-03,Hồng,0,False,False,False,False,86.0,136740000.0,19.0,3.0,1590000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.025557206537890044,0.032157142390972136,20.0,21000000.0,1,3.3,5.511428571428572,,,3365.0,4252243509.0,2026,4,25.8,41022000.0,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,28.380000000000003,45124200.00000001,22.704000000000004,34.056000000000004,36099360.00000001,54149040.00000001
124002004000,Xe đạp Thống Nhất Neo 2004 Đỏ tươi,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 2004,Đỏ Tươi,0,False,False,False,False,1.0,1111111.0,1.0,1.0,1111111.0,0,0,0,0,3.0,37.0,3716110.0,51902776.0,20.0,13.666666666666666,-0.6666666666666666,-0.7010015849907565,0.00029717682020802375,0.0002612999461691929,1.0,1050000.0,1,0.0,0.0582009523809523,,,3365.0,4252243509.0,2026,4,2.3999999999999995,2666666.3999999994,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,2.6399999999999997,2933333.0399999996,2.1119999999999997,3.1679999999999997,2346666.4319999996,3519999.6479999996
124002009000,Xe đạp Thống Nhất Neo 2004 Hồng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 2004,Hồng,0,False,False,False,False,12.0,13333332.0,7.0,7.0,1111111.0,0,0,0,0,13.0,8.0,18272213.0,8888888.0,10.5,10.0,-0.07692307692307693,-0.2702946271477899,0.003566121842496285,0.003135599354030315,9.0,9450000.0,1,0.3333333333333333,0.4109346031746032,,,3365.0,4252243509.0,2026,4,12.7,14111109.7,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,13.97,15522220.67,11.176000000000002,16.764,12417776.536000002,18626664.803999998
124002024000,Xe đạp Thống Nhất Neo 2004 Tím,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 2004,Tím,0,False,False,False,False,6.0,6666666.0,3.0,3.0,1111111.0,0,0,0,0,2.0,18.0,2222222.0,19999998.0,10.0,15.666666666666666,2.0,2.0,0.0017830609212481426,0.0015677996770151574,27.0,30502779.0,1,-0.7777777777777778,-0.7814407008620428,,,3365.0,4252243509.0,2026,4,3.1999999999999997,3555555.1999999997,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,3.52,3911110.72,2.8160000000000003,4.224,3128888.5760000004,4693332.864
125002002000,Xe đạp Thống Nhất Puppy 20 Trắng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Puppy 20,Trắng,0,False,False,False,False,159.0,195591608.0,59.0,46.0,1289721.7301587302,0,0,0,0,86.0,105.0,111008306.0,132646361.0,95.5,107.0,0.8488372093023255,0.7619547135508941,0.04725111441307578,0.04599727357711865,130.0,139553605.0,1,0.2230769230769231,0.4015518122946376,,,3365.0,4252243509.0,2026,4,107.89999999999999,139160974.68412697,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,118.69,153077072.15253967,94.952,142.428,122461657.72203174,183692486.58304763
125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Puppy 20,Hồng,0,False,False,False,False,784.0,1001765752.0,196.0,142.0,1312722.4541284405,0,1,1,1,318.0,378.0,406521749.0,484720435.0,348.0,347.6666666666667,1.4654088050314464,1.4642365493709415,0.23298662704309064,0.23558522692308964,347.0,417787776.0,1,1.2593659942363111,1.3977861717045543,,,3365.0,4252243509.0,2026,4,457.79999999999995,600964339.5,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,503.58,661060773.45,402.86400000000003,604.2959999999999,528848618.7600001,793272928.14
125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Puppy 20,Xanh,0,False,False,False,False,209.0,257239183.0,79.0,65.0,1298510.4,0,0,0,0,178.0,139.0,233875480.0,174022737.0,158.5,158.66666666666666,0.17415730337078653,0.0998980440360828,0.06210995542347697,0.060494932252949676,159.0,170003605.0,1,0.3144654088050314,0.5131395772460237,,,3365.0,4252243509.0,2026,4,187.29999999999998,243210997.91999996,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,206.03,267532097.71199998,164.824,247.236,214025678.1696,321038517.25439996
125002023000,Xe đạp Thống Nhất Puppy 20 Kem,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Puppy 20,Kem,0,False,False,False,False,343.0,416429880.0,100.0,82.0,1288221.7142857143,0,1,1,1,186.0,194.0,243707139.0,246754659.0,190.0,205.0,0.8440860215053764,0.7087307401364226,0.10193164933135215,0.09793180449769957,235.0,250339716.0,1,0.4595744680851064,0.663459105306327,,,3365.0,4252243509.0,2026,4,233.09999999999997,300284481.59999996,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,256.40999999999997,330312929.76,205.128,307.69199999999995,264250343.808,396375515.71199995
131002001002,Xe đạp Thống Nhất GN 06 20 2024 Đen,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20 2024,Đen,0,False,False,False,False,508.0,592869550.0,134.0,104.0,1170747.5649350649,0,1,1,1,132.0,169.0,156175697.0,205160901.0,150.5,153.33333333333334,2.8484848484848486,2.7961703478102615,0.15096582466567607,0.13942511729283,159.0,190781480.0,1,2.19496855345912,2.1075843944600914,,,3365.0,4252243509.0,2026,4,244.8,286599003.8961039,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,269.28000000000003,315258904.2857143,215.42400000000004,323.136,252207123.42857146,378310685.14285713
131002004000,Xe đạp Thống Nhất GN 06 20 Đỏ tươi,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20,Đỏ Tươi,0,False,False,False,False,0.0,0.0,0.0,0.0,1197685.19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3593056.0,1,-1.0,-1.0,,,3365.0,4252243509.0,2026,4,0.0,0.0,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,0.0,0.0,0.0,0.0,0.0,0.0
131002004005,Xe đạp Thống Nhất GN 06 20 2024 Đỏ,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20 2024,Đỏ,0,False,False,False,False,119.0,138980152.0,35.0,32.0,1175133.875,0,0,0,0,71.0,72.0,84507015.0,85331556.0,71.5,73.33333333333333,0.676056338028169,0.6445989957165095,0.03536404160475483,0.03268395888096351,77.0,92395370.0,1,0.5454545454545454,0.5041895714038485,,,3365.0,4252243509.0,2026,4,85.39999999999999,100356432.925,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,93.94,110392076.2175,75.152,112.728,88313660.974,132470491.461
131002007000,Xe đạp Thống Nhất GN 06 20 Coban,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20,Coban,0,False,False,False,False,0.0,0.0,0.0,0.0,1197685.19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,2.0,2395370.0,1,-1.0,-1.0,,,3365.0,4252243509.0,2026,4,0.0,0.0,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,0.0,0.0,0.0,0.0,0.0,0.0
131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20 2024,Ghi,0,False,False,False,False,311.0,362895649.0,81.0,65.0,1173798.0574712644,0,1,1,1,120.0,107.0,143749589.0,127384701.0,113.5,127.66666666666667,1.5916666666666666,1.5244986891753827,0.0924219910846954,0.08534216072807697,156.0,187179165.0,1,0.9935897435897436,0.9387609139083402,,,3365.0,4252243509.0,2026,4,177.3,208114395.5896552,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,195.03000000000003,228925835.14862072,156.02400000000003,234.03600000000003,183140668.1188966,274711002.17834485
131002019002,Xe đạp Thống Nhất GN 06 20 2024 Vàng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20 2024,Vàng,0,False,False,False,False,164.0,191207817.0,45.0,39.0,1168662.8125,0,0,0,0,63.0,77.0,75346829.0,91921740.0,70.0,73.33333333333333,1.6031746031746033,1.5377022435808148,0.0487369985141159,0.04496633755693976,80.0,95997685.0,1,1.05,0.9917961250836412,,,3365.0,4252243509.0,2026,4,93.29999999999998,109036240.40624999,benchmark_ewma_2m_a30,data_driven_benchmark,1.1,102.63,119939864.44687499,82.104,123.15599999999999,95951891.5575,143927837.33624998
